BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,
code (4).nlogo,,,,,,,,,,
masks2,,,,,,,,,,
01/29/2021 13:41:21:650 +0100,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,
-16,16,-16,16,,,,,,,
[run number],distancing?,percent-wearing-masks,threshold-attendance,numberOfPeople,spread-decease?,probability-spreading,max-patience,r-distance,[step],"count people with [status = ""infected""]"
5,TRUE,50,6,121,TRUE,0.5,100,1.5,332,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,317,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,311,52
8,TRUE,100,6,121,TRUE,0.5,100,1.5,393,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,362,30
7,TRUE,100,6,121,TRUE,0.5,100,1.5,318,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,394,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,312,54
4,TRUE,50,6,121,TRUE,0.5,100,1.5,363,30
7,TRUE,100,6,121,TRUE,0.5,100,1.5,319,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,395,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,364,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,313,55
5,TRUE,50,6,121,TRUE,0.5,100,1.5,333,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,396,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,365,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,314,57
5,TRUE,50,6,121,TRUE,0.5,100,1.5,334,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,397,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,366,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,315,60
5,TRUE,50,6,121,TRUE,0.5,100,1.5,335,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,398,2
7,TRUE,100,6,121,TRUE,0.5,100,1.5,320,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,316,60
8,TRUE,100,6,121,TRUE,0.5,100,1.5,399,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,336,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,317,61
4,TRUE,50,6,121,TRUE,0.5,100,1.5,367,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,337,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,400,2
7,TRUE,100,6,121,TRUE,0.5,100,1.5,321,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,338,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,368,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,401,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,339,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,322,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,340,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,369,30
7,TRUE,100,6,121,TRUE,0.5,100,1.5,323,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,402,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,341,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,370,30
7,TRUE,100,6,121,TRUE,0.5,100,1.5,324,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,342,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,318,62
8,TRUE,100,6,121,TRUE,0.5,100,1.5,403,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,371,30
7,TRUE,100,6,121,TRUE,0.5,100,1.5,325,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,343,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,404,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,372,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,319,63
7,TRUE,100,6,121,TRUE,0.5,100,1.5,326,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,344,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,320,65
7,TRUE,100,6,121,TRUE,0.5,100,1.5,327,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,373,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,405,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,321,66
7,TRUE,100,6,121,TRUE,0.5,100,1.5,328,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,374,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,345,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,322,66
8,TRUE,100,6,121,TRUE,0.5,100,1.5,406,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,346,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,375,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,347,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,323,66
8,TRUE,100,6,121,TRUE,0.5,100,1.5,407,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,376,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,348,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,329,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,349,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,324,66
8,TRUE,100,6,121,TRUE,0.5,100,1.5,408,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,350,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,377,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,409,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,325,66
5,TRUE,50,6,121,TRUE,0.5,100,1.5,351,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,378,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,326,67
5,TRUE,50,6,121,TRUE,0.5,100,1.5,352,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,330,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,379,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,410,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,353,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,380,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,354,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,411,2
7,TRUE,100,6,121,TRUE,0.5,100,1.5,331,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,355,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,381,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,356,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,412,3
5,TRUE,50,6,121,TRUE,0.5,100,1.5,357,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,332,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,382,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,413,3
5,TRUE,50,6,121,TRUE,0.5,100,1.5,358,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,327,68
7,TRUE,100,6,121,TRUE,0.5,100,1.5,333,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,383,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,414,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,328,70
7,TRUE,100,6,121,TRUE,0.5,100,1.5,334,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,384,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,415,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,335,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,329,70
4,TRUE,50,6,121,TRUE,0.5,100,1.5,385,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,416,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,330,70
5,TRUE,50,6,121,TRUE,0.5,100,1.5,359,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,336,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,386,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,417,3
5,TRUE,50,6,121,TRUE,0.5,100,1.5,360,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,331,71
7,TRUE,100,6,121,TRUE,0.5,100,1.5,337,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,361,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,418,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,332,71
5,TRUE,50,6,121,TRUE,0.5,100,1.5,362,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,338,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,419,4
5,TRUE,50,6,121,TRUE,0.5,100,1.5,363,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,387,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,333,71
4,TRUE,50,6,121,TRUE,0.5,100,1.5,388,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,364,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,334,71
4,TRUE,50,6,121,TRUE,0.5,100,1.5,389,30
5,TRUE,50,6,121,TRUE,0.5,100,1.5,365,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,335,71
8,TRUE,100,6,121,TRUE,0.5,100,1.5,420,4
5,TRUE,50,6,121,TRUE,0.5,100,1.5,366,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,339,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,390,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,421,4
5,TRUE,50,6,121,TRUE,0.5,100,1.5,367,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,340,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,336,71
4,TRUE,50,6,121,TRUE,0.5,100,1.5,391,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,422,4
6,TRUE,50,6,121,TRUE,0.5,100,1.5,337,71
4,TRUE,50,6,121,TRUE,0.5,100,1.5,392,30
7,TRUE,100,6,121,TRUE,0.5,100,1.5,341,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,368,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,423,4
4,TRUE,50,6,121,TRUE,0.5,100,1.5,393,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,338,71
5,TRUE,50,6,121,TRUE,0.5,100,1.5,369,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,342,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,424,4
4,TRUE,50,6,121,TRUE,0.5,100,1.5,394,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,339,71
5,TRUE,50,6,121,TRUE,0.5,100,1.5,370,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,343,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,425,4
4,TRUE,50,6,121,TRUE,0.5,100,1.5,395,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,340,71
8,TRUE,100,6,121,TRUE,0.5,100,1.5,426,4
7,TRUE,100,6,121,TRUE,0.5,100,1.5,344,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,396,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,341,71
8,TRUE,100,6,121,TRUE,0.5,100,1.5,427,4
7,TRUE,100,6,121,TRUE,0.5,100,1.5,345,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,342,71
8,TRUE,100,6,121,TRUE,0.5,100,1.5,428,4
7,TRUE,100,6,121,TRUE,0.5,100,1.5,346,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,343,71
8,TRUE,100,6,121,TRUE,0.5,100,1.5,429,6
4,TRUE,50,6,121,TRUE,0.5,100,1.5,397,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,344,71
5,TRUE,50,6,121,TRUE,0.5,100,1.5,371,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,430,7
4,TRUE,50,6,121,TRUE,0.5,100,1.5,398,30
6,TRUE,50,6,121,TRUE,0.5,100,1.5,345,72
5,TRUE,50,6,121,TRUE,0.5,100,1.5,372,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,347,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,399,30
8,TRUE,100,6,121,TRUE,0.5,100,1.5,431,8
5,TRUE,50,6,121,TRUE,0.5,100,1.5,373,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,348,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,432,8
4,TRUE,50,6,121,TRUE,0.5,100,1.5,400,32
5,TRUE,50,6,121,TRUE,0.5,100,1.5,374,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,349,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,433,9
4,TRUE,50,6,121,TRUE,0.5,100,1.5,401,34
6,TRUE,50,6,121,TRUE,0.5,100,1.5,346,72
5,TRUE,50,6,121,TRUE,0.5,100,1.5,375,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,434,9
4,TRUE,50,6,121,TRUE,0.5,100,1.5,402,36
7,TRUE,100,6,121,TRUE,0.5,100,1.5,350,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,347,72
5,TRUE,50,6,121,TRUE,0.5,100,1.5,376,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,435,9
4,TRUE,50,6,121,TRUE,0.5,100,1.5,403,36
6,TRUE,50,6,121,TRUE,0.5,100,1.5,348,72
7,TRUE,100,6,121,TRUE,0.5,100,1.5,351,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,377,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,436,9
6,TRUE,50,6,121,TRUE,0.5,100,1.5,349,72
4,TRUE,50,6,121,TRUE,0.5,100,1.5,404,37
5,TRUE,50,6,121,TRUE,0.5,100,1.5,378,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,352,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,437,9
4,TRUE,50,6,121,TRUE,0.5,100,1.5,405,38
6,TRUE,50,6,121,TRUE,0.5,100,1.5,350,72
5,TRUE,50,6,121,TRUE,0.5,100,1.5,379,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,353,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,438,9
4,TRUE,50,6,121,TRUE,0.5,100,1.5,406,38
5,TRUE,50,6,121,TRUE,0.5,100,1.5,380,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,351,72
8,TRUE,100,6,121,TRUE,0.5,100,1.5,439,10
7,TRUE,100,6,121,TRUE,0.5,100,1.5,354,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,352,72
7,TRUE,100,6,121,TRUE,0.5,100,1.5,355,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,440,10
4,TRUE,50,6,121,TRUE,0.5,100,1.5,407,39
6,TRUE,50,6,121,TRUE,0.5,100,1.5,353,72
7,TRUE,100,6,121,TRUE,0.5,100,1.5,356,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,441,10
5,TRUE,50,6,121,TRUE,0.5,100,1.5,381,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,354,72
4,TRUE,50,6,121,TRUE,0.5,100,1.5,408,39
8,TRUE,100,6,121,TRUE,0.5,100,1.5,442,10
5,TRUE,50,6,121,TRUE,0.5,100,1.5,382,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,355,72
8,TRUE,100,6,121,TRUE,0.5,100,1.5,443,10
5,TRUE,50,6,121,TRUE,0.5,100,1.5,383,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,409,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,384,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,444,10
4,TRUE,50,6,121,TRUE,0.5,100,1.5,410,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,385,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,357,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,445,10
5,TRUE,50,6,121,TRUE,0.5,100,1.5,386,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,358,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,356,72
4,TRUE,50,6,121,TRUE,0.5,100,1.5,411,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,446,10
5,TRUE,50,6,121,TRUE,0.5,100,1.5,387,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,357,72
7,TRUE,100,6,121,TRUE,0.5,100,1.5,359,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,447,10
4,TRUE,50,6,121,TRUE,0.5,100,1.5,412,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,388,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,360,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,358,72
8,TRUE,100,6,121,TRUE,0.5,100,1.5,448,10
4,TRUE,50,6,121,TRUE,0.5,100,1.5,413,40
7,TRUE,100,6,121,TRUE,0.5,100,1.5,361,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,389,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,359,72
8,TRUE,100,6,121,TRUE,0.5,100,1.5,449,10
7,TRUE,100,6,121,TRUE,0.5,100,1.5,362,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,414,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,390,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,363,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,360,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,450,10
5,TRUE,50,6,121,TRUE,0.5,100,1.5,391,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,364,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,415,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,451,10
6,TRUE,50,6,121,TRUE,0.5,100,1.5,361,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,452,10
4,TRUE,50,6,121,TRUE,0.5,100,1.5,416,40
7,TRUE,100,6,121,TRUE,0.5,100,1.5,365,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,362,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,366,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,453,10
4,TRUE,50,6,121,TRUE,0.5,100,1.5,417,40
7,TRUE,100,6,121,TRUE,0.5,100,1.5,367,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,363,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,454,10
7,TRUE,100,6,121,TRUE,0.5,100,1.5,368,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,392,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,418,40
6,TRUE,50,6,121,TRUE,0.5,100,1.5,364,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,455,11
7,TRUE,100,6,121,TRUE,0.5,100,1.5,369,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,393,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,456,11
6,TRUE,50,6,121,TRUE,0.5,100,1.5,365,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,419,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,394,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,457,11
4,TRUE,50,6,121,TRUE,0.5,100,1.5,420,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,458,11
5,TRUE,50,6,121,TRUE,0.5,100,1.5,395,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,370,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,459,11
4,TRUE,50,6,121,TRUE,0.5,100,1.5,421,40
7,TRUE,100,6,121,TRUE,0.5,100,1.5,371,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,396,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,366,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,460,11
7,TRUE,100,6,121,TRUE,0.5,100,1.5,372,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,367,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,422,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,397,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,373,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,461,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,368,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,374,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,398,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,423,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,462,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,369,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,375,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,399,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,463,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,370,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,376,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,424,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,400,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,377,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,371,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,464,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,425,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,401,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,378,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,372,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,465,12
7,TRUE,100,6,121,TRUE,0.5,100,1.5,379,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,402,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,373,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,426,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,466,12
7,TRUE,100,6,121,TRUE,0.5,100,1.5,380,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,374,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,381,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,427,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,467,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,375,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,382,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,428,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,468,12
7,TRUE,100,6,121,TRUE,0.5,100,1.5,383,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,376,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,429,40
8,TRUE,100,6,121,TRUE,0.5,100,1.5,469,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,377,73
5,TRUE,50,6,121,TRUE,0.5,100,1.5,403,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,384,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,470,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,430,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,404,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,385,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,405,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,471,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,431,40
7,TRUE,100,6,121,TRUE,0.5,100,1.5,386,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,406,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,472,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,432,40
6,TRUE,50,6,121,TRUE,0.5,100,1.5,378,73
5,TRUE,50,6,121,TRUE,0.5,100,1.5,407,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,473,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,379,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,433,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,408,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,387,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,474,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,380,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,434,40
5,TRUE,50,6,121,TRUE,0.5,100,1.5,409,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,475,12
7,TRUE,100,6,121,TRUE,0.5,100,1.5,388,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,381,73
5,TRUE,50,6,121,TRUE,0.5,100,1.5,410,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,435,41
8,TRUE,100,6,121,TRUE,0.5,100,1.5,476,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,382,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,389,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,436,41
6,TRUE,50,6,121,TRUE,0.5,100,1.5,383,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,390,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,411,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,477,12
7,TRUE,100,6,121,TRUE,0.5,100,1.5,391,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,437,41
5,TRUE,50,6,121,TRUE,0.5,100,1.5,412,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,384,73
5,TRUE,50,6,121,TRUE,0.5,100,1.5,413,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,392,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,385,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,478,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,438,41
6,TRUE,50,6,121,TRUE,0.5,100,1.5,386,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,393,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,479,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,439,41
6,TRUE,50,6,121,TRUE,0.5,100,1.5,387,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,480,12
4,TRUE,50,6,121,TRUE,0.5,100,1.5,440,41
5,TRUE,50,6,121,TRUE,0.5,100,1.5,414,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,388,73
8,TRUE,100,6,121,TRUE,0.5,100,1.5,481,12
5,TRUE,50,6,121,TRUE,0.5,100,1.5,415,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,389,73
4,TRUE,50,6,121,TRUE,0.5,100,1.5,441,41
7,TRUE,100,6,121,TRUE,0.5,100,1.5,394,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,482,12
5,TRUE,50,6,121,TRUE,0.5,100,1.5,416,3
4,TRUE,50,6,121,TRUE,0.5,100,1.5,442,41
7,TRUE,100,6,121,TRUE,0.5,100,1.5,395,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,483,12
5,TRUE,50,6,121,TRUE,0.5,100,1.5,417,3
6,TRUE,50,6,121,TRUE,0.5,100,1.5,390,73
7,TRUE,100,6,121,TRUE,0.5,100,1.5,396,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,443,41
5,TRUE,50,6,121,TRUE,0.5,100,1.5,418,3
8,TRUE,100,6,121,TRUE,0.5,100,1.5,484,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,391,73
5,TRUE,50,6,121,TRUE,0.5,100,1.5,419,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,397,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,444,41
8,TRUE,100,6,121,TRUE,0.5,100,1.5,485,12
6,TRUE,50,6,121,TRUE,0.5,100,1.5,392,73
5,TRUE,50,6,121,TRUE,0.5,100,1.5,420,3
7,TRUE,100,6,121,TRUE,0.5,100,1.5,398,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,393,73
